Datetime,Venue,Temperature,Rainfall,Humidity,Wind speed avg,Wind direction avg,Games
1/09/2018 22:00,Mobara,24.9,0,,2,ENE,paralympic
1/09/2018 23:00,Mobara,24.9,0,,1.6,NNE,paralympic
2/09/2018 0:00,Mobara,24.3,0,,1.8,ENE,paralympic
2/09/2018 1:00,Mobara,24.3,0,,1.9,NNE,paralympic
2/09/2018 2:00,Mobara,23.9,0,,1.3,NE,paralympic
2/09/2018 3:00,Mobara,23.9,0,,1.7,NNE,paralympic
2/09/2018 4:00,Mobara,24.1,0,,1.5,N,paralympic
2/09/2018 5:00,Mobara,23.8,0,,1.1,NNE,paralympic
2/09/2018 6:00,Mobara,23.7,0,,1.5,N,paralympic
2/09/2018 7:00,Mobara,24.4,0,,1.9,N,paralympic
2/09/2018 8:00,Mobara,25.8,0,,1.9,NNE,paralympic
2/09/2018 9:00,Mobara,26.3,0,,1.7,N,paralympic
2/09/2018 10:00,Mobara,25.3,0,,2.1,NNE,paralympic
2/09/2018 11:00,Mobara,24.2,0,,2.1,N,paralympic
2/09/2018 12:00,Mobara,24.1,0,,1.8,NNE,paralympic
2/09/2018 13:00,Mobara,24.8,0,,1.4,NE,paralympic
2/09/2018 14:00,Mobara,25.9,0,,2.1,ENE,paralympic
2/09/2018 15:00,Mobara,25.4,0,,2.1,E,paralympic
2/09/2018 16:00,Mobara,25.6,0,,2.6,ENE,paralympic
2/09/2018 17:00,Mobara,25.7,0,,2.4,ENE,paralympic
2/09/2018 18:00,Mobara,24.9,0,,1.9,ENE,paralympic
2/09/2018 19:00,Mobara,24.3,0,,1.3,NE,paralympic
2/09/2018 20:00,Mobara,23.9,0,,0.4,SE,paralympic
2/09/2018 21:00,Mobara,23.8,0,,0.4,NNE,paralympic
2/09/2018 22:00,Mobara,24,0,,0.9,NNW,paralympic
2/09/2018 23:00,Mobara,23.6,0,,0.7,NNE,paralympic
3/09/2018 0:00,Mobara,23.2,0,,1.1,WNW,paralympic
3/09/2018 1:00,Mobara,23.1,0,,2.1,WNW,paralympic
3/09/2018 2:00,Mobara,22.9,0,,0.3,NNW,paralympic
3/09/2018 3:00,Mobara,23.3,0,,0.5,NNW,paralympic
3/09/2018 4:00,Mobara,23.6,0,,1.1,NNE,paralympic
3/09/2018 5:00,Mobara,23.9,0,,0.7,NNW,paralympic
3/09/2018 6:00,Mobara,23.5,1.5,,0.9,NE,paralympic
3/09/2018 7:00,Mobara,23.7,0,,0.5,SE,paralympic
3/09/2018 8:00,Mobara,24.2,0.5,,0.9,N,paralympic
3/09/2018 9:00,Mobara,24.6,0,,0.8,NNE,paralympic
3/09/2018 10:00,Mobara,25.3,0,,1.8,NNW,paralympic
3/09/2018 11:00,Mobara,25.6,0.5,,0.8,WNW,paralympic
3/09/2018 12:00,Mobara,25.3,2.5,,0.8,NNW,paralympic
3/09/2018 13:00,Mobara,26.5,0,,0.5,NNE,paralympic
3/09/2018 14:00,Mobara,27,0,,2,E,paralympic
3/09/2018 15:00,Mobara,26.5,0,,2.2,ESE,paralympic
3/09/2018 16:00,Mobara,27,0,,2.3,E,paralympic
3/09/2018 17:00,Mobara,25.8,0,,1.4,ESE,paralympic
3/09/2018 18:00,Mobara,25.3,0,,1.5,E,paralympic
3/09/2018 19:00,Mobara,24.8,0,,0.8,E,paralympic
3/09/2018 20:00,Mobara,24.4,0,,0.8,ESE,paralympic
3/09/2018 21:00,Mobara,23.9,0,,0,0,paralympic
3/09/2018 22:00,Mobara,23.7,0,,0.1,0,paralympic
3/09/2018 23:00,Mobara,23.3,0,,0.2,0,paralympic
4/09/2018 0:00,Mobara,22.9,0,,0.1,0,paralympic
4/09/2018 1:00,Mobara,22.6,0,,0.6,SSE,paralympic
4/09/2018 2:00,Mobara,22.7,0,,0.1,0,paralympic
4/09/2018 3:00,Mobara,22.7,0,,0.2,0,paralympic
4/09/2018 4:00,Mobara,23.1,0,,0.2,0,paralympic
4/09/2018 5:00,Mobara,23.4,1.5,,0.8,SE,paralympic
4/09/2018 6:00,Mobara,24.2,0,,0.8,SW,paralympic
4/09/2018 7:00,Mobara,25.2,0,,1.8,S,paralympic
4/09/2018 8:00,Mobara,26.3,0,,1.1,SSE,paralympic
4/09/2018 9:00,Mobara,28.7,0.5,,4,S,paralympic
4/09/2018 10:00,Mobara,29.7,0,,5.8,S,paralympic
4/09/2018 11:00,Mobara,30.5,0,,5.2,SSW,paralympic
4/09/2018 12:00,Mobara,30.9,0,,6.4,SSW,paralympic
4/09/2018 13:00,Mobara,29.8,0,,6.1,S,paralympic
4/09/2018 14:00,Mobara,28.9,0,,5.9,S,paralympic
4/09/2018 15:00,Mobara,29.2,0,,6,S,paralympic
4/09/2018 16:00,Mobara,29.2,0,,6.7,S,paralympic
4/09/2018 17:00,Mobara,28.5,0,,6.2,S,paralympic
4/09/2018 18:00,Mobara,28.9,0,,7.8,S,paralympic
4/09/2018 19:00,Mobara,28.9,0,,7.5,SSW,paralympic
4/09/2018 20:00,Mobara,28.8,0,,6.9,SSW,paralympic
4/09/2018 21:00,Mobara,28.7,0,,6.3,SSW,paralympic
4/09/2018 22:00,Mobara,28.7,0,,6.9,SSW,paralympic
4/09/2018 23:00,Mobara,28.6,0,,6.8,SSW,paralympic
5/09/2018 0:00,Mobara,28.3,0,,5.4,SSW,paralympic
5/09/2018 1:00,Mobara,28.4,0,,6.8,SSW,paralympic
5/09/2018 2:00,Mobara,28.1,0,,5.5,SSW,paralympic
5/09/2018 3:00,Mobara,28.1,0,,5.8,SSW,paralympic
5/09/2018 4:00,Mobara,28.1,0,,4.7,SSW,paralympic
5/09/2018 5:00,Mobara,24.8,0,,3.9,WNW,paralympic
5/09/2018 6:00,Mobara,23.8,6.5,,4.5,SW,paralympic
5/09/2018 7:00,Mobara,24.2,8,,4.5,SSW,paralympic
5/09/2018 8:00,Mobara,24.6,2.5,,3.7,S,paralympic
5/09/2018 9:00,Mobara,24.9,0,,3.5,SSW,paralympic
5/09/2018 10:00,Mobara,27.9,0,,4.6,SW,paralympic
5/09/2018 11:00,Mobara,30.7,0,,5.3,SW,paralympic
5/09/2018 12:00,Mobara,31.5,0,,5.6,SSW,paralympic
5/09/2018 13:00,Mobara,31.8,0,,5.3,SW,paralympic
5/09/2018 14:00,Mobara,32.1,0,,5.5,SSW,paralympic
5/09/2018 15:00,Mobara,31.4,0,,4.2,SSW,paralympic
5/09/2018 16:00,Mobara,30.3,0,,4.9,SW,paralympic
5/09/2018 17:00,Mobara,29,0,,3.5,SSW,paralympic
5/09/2018 18:00,Mobara,27.6,0,,4,SSW,paralympic
5/09/2018 19:00,Mobara,27,0,,4.2,SSW,paralympic
5/09/2018 20:00,Mobara,26.9,0,,3.5,SSW,paralympic
5/09/2018 21:00,Mobara,26.9,0,,4.4,SSW,paralympic
5/09/2018 22:00,Mobara,26.9,0,,4.7,SSW,paralympic
5/09/2018 23:00,Mobara,26.7,0,,3.6,SSW,paralympic
6/09/2018 0:00,Mobara,26.7,0,,2.7,SSW,paralympic
6/09/2018 1:00,Mobara,26.3,0,,1.5,SSW,paralympic
6/09/2018 2:00,Mobara,26.3,0,,2.1,SSW,paralympic
6/09/2018 3:00,Mobara,26.2,0,,2.9,SSW,paralympic
6/09/2018 4:00,Mobara,26.1,0,,2.1,SW,paralympic
6/09/2018 5:00,Mobara,25.3,0,,1.1,SSW,paralympic
6/09/2018 6:00,Mobara,25.5,0,,1.2,S,paralympic
6/09/2018 7:00,Mobara,27.1,0,,3.5,SW,paralympic
6/09/2018 8:00,Mobara,28.4,0,,4,SW,paralympic
6/09/2018 9:00,Mobara,28.6,0,,3.2,SW,paralympic
6/09/2018 10:00,Mobara,30.5,0,,4,SW,paralympic
6/09/2018 11:00,Mobara,32,0,,4,WSW,paralympic
6/09/2018 12:00,Mobara,31.1,0,,3.7,SW,paralympic
6/09/2018 13:00,Mobara,31.6,0,,3.8,SW,paralympic
6/09/2018 14:00,Mobara,31.6,0,,3.9,SW,paralympic
6/09/2018 15:00,Mobara,30.7,0,,3.8,WSW,paralympic
6/09/2018 16:00,Mobara,29.9,0,,2.9,SW,paralympic
6/09/2018 17:00,Mobara,28.8,0,,2.3,SW,paralympic
6/09/2018 18:00,Mobara,28.1,0,,4.2,SW,paralympic
6/09/2018 19:00,Mobara,27.6,0,,3,SW,paralympic
6/09/2018 20:00,Mobara,27.2,0,,3.4,SW,paralympic
6/09/2018 21:00,Mobara,27.3,0,,3.2,SW,paralympic
6/09/2018 22:00,Mobara,26.5,0,,3.6,SSW,paralympic
6/09/2018 23:00,Mobara,26.5,0,,3.1,SSW,paralympic
7/09/2018 0:00,Mobara,26.1,0,,2.4,SSW,paralympic
25/08/2018 1:00,Tsujido,27.2,0,,8.1,SSW,paralympic
